scenario_id,route_id,origin_port,destination_port,distance_nm,weather_scenario,cargo_demand_tonnes,deadline_hours,candidate_vessel_type,vessel_capacity_tonnes,candidate_fuel_type,candidate_speed_knots,shaft_power_kw,voyage_duration_hours,total_fuel_litres,total_fuel_cost_usd,total_co2_kg,cargo_capacity_sufficient,schedule_feasible,candidate_valid
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,conventional,8.5,2802.85,423.53,227824.9,136694.95,744303.98,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,conventional,11.5,6941.22,313.04,417022.1,250213.24,1362411.09,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,conventional,14.5,8000.0,248.28,381191.2,228714.73,1245351.72,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,lng,8.5,2802.85,423.53,408885.8,183998.59,505996.13,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,lng,11.5,6941.22,313.04,748444.9,336800.19,926200.52,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,lng,14.5,8000.0,248.28,684137.9,307862.07,846620.69,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,methanol,8.5,2802.85,423.53,524596.8,288528.26,573363.35,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,methanol,11.5,6941.22,313.04,960248.2,528136.5,1049512.85,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Supramax Bulk Carrier,58000,methanol,14.5,8000.0,248.28,877742.9,482758.62,959337.93,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,conventional,8.5,3200.42,423.53,260141.3,156084.76,849881.52,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,conventional,11.5,7925.82,313.04,476175.5,285705.32,1555665.48,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,conventional,14.5,9500.0,248.28,452664.6,271598.75,1478855.17,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,lng,8.5,3200.42,423.53,466885.1,210098.3,577770.33,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,lng,11.5,7925.82,313.04,854609.8,384574.4,1057579.6,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,lng,14.5,9500.0,248.28,812413.8,365586.21,1005362.07,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,methanol,8.5,3200.42,423.53,599009.5,329455.22,654693.42,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,methanol,11.5,7925.82,313.04,1096456.8,603051.26,1198383.46,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,methanol,14.5,9500.0,248.28,1042319.7,573275.86,1139213.79,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,ammonia,8.5,3200.42,423.53,1033498.4,981823.49,0.0,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,ammonia,11.5,7925.82,313.04,1891767.0,1797178.64,0.0,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Panamax Bulk Carrier,75000,ammonia,14.5,9500.0,248.28,1798361.8,1708443.73,0.0,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,conventional,8.5,3362.32,423.53,273301.1,163980.68,892874.82,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,conventional,12.0,9460.77,300.0,544710.9,326826.55,1779570.57,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,conventional,15.5,9700.0,232.26,432375.4,259425.22,1412570.32,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,lng,8.5,3362.32,423.53,490503.6,220726.63,606998.23,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,lng,12.0,9460.77,300.0,977612.8,439925.74,1209795.78,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,lng,15.5,9700.0,232.26,776000.0,349200.0,960300.0,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,methanol,8.5,3362.32,423.53,629311.8,346121.51,687812.66,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,methanol,12.0,9460.77,300.0,1254268.6,689847.71,1370865.37,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,methanol,15.5,9700.0,232.26,995601.2,547580.65,1088152.26,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,ammonia,8.5,3362.32,423.53,1085780.4,1031491.39,0.0,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,ammonia,12.0,9460.77,300.0,2164046.8,2055844.43,0.0,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,ammonia,15.5,9700.0,232.26,1717756.1,1631868.32,0.0,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,hydrogen,8.5,3362.32,423.53,1303701.1,2411847.08,0.0,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,hydrogen,12.0,9460.77,300.0,2598380.1,4807003.19,0.0,0,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Kamsarmax Bulk Carrier,82000,hydrogen,15.5,9700.0,232.26,2062517.0,3815656.52,0.0,0,1,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,conventional,8.5,5310.09,423.53,431622.2,258973.33,1410109.76,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,conventional,12.0,14000.0,300.0,806060.6,483636.36,2633400.0,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,conventional,15.5,14000.0,232.26,624046.9,374428.15,2038761.29,1,1,1
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,lng,8.5,5310.09,423.53,774648.3,348591.73,958627.25,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,lng,12.0,14000.0,300.0,1446666.7,651000.0,1790250.0,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,lng,15.5,14000.0,232.26,1120000.0,504000.0,1386000.0,1,1,1
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,ammonia,8.5,5310.09,423.53,1714764.0,1629025.76,0.0,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,ammonia,12.0,14000.0,300.0,3202346.0,3042228.74,0.0,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Capesize Bulk Carrier,180000,ammonia,15.5,14000.0,232.26,2479235.6,2355273.86,0.0,1,1,1
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,conventional,8.5,4114.54,423.53,334443.8,200666.27,1092627.85,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,conventional,11.75,10868.71,306.38,639088.5,383453.11,2087902.18,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,conventional,15.0,13000.0,240.0,598787.9,359272.73,1956240.0,1,1,1
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,lng,8.5,4114.54,423.53,600238.6,270107.36,742795.25,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,lng,11.75,10868.71,306.38,1146995.7,516148.07,1419407.18,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,lng,15.0,13000.0,240.0,1074666.7,483600.0,1329900.0,1,1,1
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,ammonia,8.5,4114.54,423.53,1328690.1,1262255.58,0.0,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,ammonia,11.75,10868.71,306.38,2538993.4,2412043.75,0.0,1,0,0
SCN_0006,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,moderate_weather,87549.0,283.2,Aframax Tanker,115000,ammonia,15.0,13000.0,240.0,2378885.6,2259941.35,0.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,conventional,8.5,2266.39,423.53,184219.6,110531.74,601845.35,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,conventional,11.25,5254.54,320.0,322703.0,193621.78,1054270.61,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,conventional,14.0,6000.0,257.14,296103.9,177662.34,967371.43,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,lng,8.5,2266.39,423.53,330625.7,148781.55,409149.25,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,lng,11.25,5254.54,320.0,579166.9,260625.11,716719.06,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,lng,14.0,6000.0,257.14,531428.6,239142.86,657642.86,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,methanol,8.5,2266.39,423.53,424189.8,233304.39,463622.49,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,methanol,11.25,5254.54,320.0,743066.1,408686.33,812141.48,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Handysize Bulk Carrier,35000,methanol,14.0,6000.0,257.14,681818.2,375000.0,745200.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,conventional,8.5,2920.2,423.53,237363.6,142418.16,775466.9,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,conventional,11.5,7231.84,313.04,434482.2,260689.3,1419453.25,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,conventional,14.5,8000.0,248.28,381191.2,228714.73,1245351.72,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,lng,8.5,2920.2,423.53,426005.2,191702.34,527181.44,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,lng,11.5,7231.84,313.04,779781.2,350901.52,964979.18,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,lng,14.5,8000.0,248.28,684137.9,307862.07,846620.69,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,methanol,8.5,2920.2,423.53,546560.9,300608.51,597369.24,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,methanol,11.5,7231.84,313.04,1000452.4,550248.8,1093454.42,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Supramax Bulk Carrier,58000,methanol,14.5,8000.0,248.28,877742.9,482758.62,959337.93,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,conventional,8.5,3334.42,423.53,271033.0,162619.8,885464.82,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,conventional,11.5,8257.66,313.04,496112.3,297667.39,1620798.93,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,conventional,14.5,9500.0,248.28,452664.6,271598.75,1478855.17,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,lng,8.5,3334.42,423.53,486432.9,218894.81,601960.73,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,lng,11.5,8257.66,313.04,890391.0,400675.97,1101858.92,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,lng,14.5,9500.0,248.28,812413.8,365586.21,1005362.07,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,methanol,8.5,3334.42,423.53,624089.2,343249.03,682104.48,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,methanol,11.5,8257.66,313.04,1142363.9,628300.13,1248558.02,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,methanol,14.5,9500.0,248.28,1042319.7,573275.86,1139213.79,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,ammonia,8.5,3334.42,423.53,1076769.5,1022931.01,0.0,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,ammonia,11.5,8257.66,313.04,1970972.5,1872423.89,0.0,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Panamax Bulk Carrier,75000,ammonia,14.5,9500.0,248.28,1798361.8,1708443.73,0.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,conventional,8.5,3503.1,423.53,284743.9,170846.31,930258.18,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,conventional,12.0,9700.0,300.0,558484.8,335090.91,1824570.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,conventional,15.5,9700.0,232.26,432375.4,259425.22,1412570.32,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,lng,8.5,3503.1,423.53,511040.3,229968.13,632412.36,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,lng,12.0,9700.0,300.0,1002333.3,451050.0,1240387.5,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,lng,15.5,9700.0,232.26,776000.0,349200.0,960300.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,methanol,8.5,3503.1,423.53,655660.2,360613.11,716610.37,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,methanol,12.0,9700.0,300.0,1285984.8,707291.67,1405530.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,methanol,15.5,9700.0,232.26,995601.2,547580.65,1088152.26,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,ammonia,8.5,3503.1,423.53,1131240.5,1074678.43,0.0,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,ammonia,12.0,9700.0,300.0,2218768.3,2107829.91,0.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,ammonia,15.5,9700.0,232.26,1717756.1,1631868.32,0.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,hydrogen,8.5,3503.1,423.53,1358285.2,2512827.6,0.0,0,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,hydrogen,12.0,9700.0,300.0,2664084.5,4928556.34,0.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Kamsarmax Bulk Carrier,82000,hydrogen,15.5,9700.0,232.26,2062517.0,3815656.52,0.0,0,1,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,conventional,8.5,5532.41,423.53,449693.6,269816.16,1469149.0,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,conventional,12.0,14000.0,300.0,806060.6,483636.36,2633400.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,conventional,15.5,14000.0,232.26,624046.9,374428.15,2038761.29,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,lng,8.5,5532.41,423.53,807081.7,363186.75,998763.57,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,lng,12.0,14000.0,300.0,1446666.7,651000.0,1790250.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,lng,15.5,14000.0,232.26,1120000.0,504000.0,1386000.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,ammonia,8.5,5532.41,423.53,1786558.6,1697230.69,0.0,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,ammonia,12.0,14000.0,300.0,3202346.0,3042228.74,0.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Capesize Bulk Carrier,180000,ammonia,15.5,14000.0,232.26,2479235.6,2355273.86,0.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,conventional,8.5,4286.81,423.53,348446.5,209067.88,1138374.58,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,conventional,11.75,11323.77,306.38,665846.2,399507.73,2175319.59,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,conventional,15.0,13000.0,240.0,598787.9,359272.73,1956240.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,lng,8.5,4286.81,423.53,625369.7,281416.36,773895.0,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,lng,11.75,11323.77,306.38,1195018.7,537758.43,1478835.69,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,lng,15.0,13000.0,240.0,1074666.7,483600.0,1329900.0,1,1,1
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,ammonia,8.5,4286.81,423.53,1384320.4,1315104.38,0.0,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,ammonia,11.75,11323.77,306.38,2645297.4,2513032.5,0.0,1,0,0
SCN_0007,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,high_wave_wind,94014.0,300.0,Aframax Tanker,115000,ammonia,15.0,13000.0,240.0,2378885.6,2259941.35,0.0,1,1,1
SCN_0008,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,normal,48755.0,314.4,Handysize Bulk Carrier,35000,conventional,8.5,2030.0,423.53,165005.0,99003.01,539071.39,0,0,0
SCN_0008,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,normal,48755.0,314.4,Handysize Bulk Carrier,35000,conventional,11.25,4706.48,320.0,289044.3,173426.55,944307.58,0,0,0
SCN_0008,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,normal,48755.0,314.4,Handysize Bulk Carrier,35000,conventional,14.0,6000.0,257.14,296103.9,177662.34,967371.43,0,1,0
SCN_0008,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,normal,48755.0,314.4,Handysize Bulk Carrier,35000,lng,8.5,2030.0,423.53,296140.6,133263.26,366473.97,0,0,0
SCN_0008,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,normal,48755.0,314.4,Handysize Bulk Carrier,35000,lng,11.25,4706.48,320.0,518758.4,233441.27,641963.49,0,0,0
SCN_0008,R2_Paradip_Qingdao,Paradip_IN,Qingdao_CN,3600,normal,48755.0,314.4,Handysize Bulk Carrier,35000,lng,14.0,6000.0,257.14,531428.6,239142.86,657642.86,0,1,0
